data;cod_ibge;densidade
2020-09-01;1100288;5,92
2020-09-01;1100296;6,06
2020-09-01;1100304;10,44
2020-09-01;1100320;3,46
2020-09-01;1100338;5,08
2020-09-01;1100346;9,14
2020-09-01;1100379;6,2
2020-09-01;1100403;7,5
2020-09-01;1100452;6,4
2020-09-01;1100502;7,66
2020-09-01;1100601;3,17
2020-09-01;1100700;9,55
2020-09-01;1100809;9,71
2020-09-01;1100908;5,06
2020-09-01;1100924;1,55
2020-09-01;1100940;3,7
2020-09-01;1101005;3,09
2020-09-01;1101104;6,73
2020-09-01;1101203;3,75
2020-09-01;1101302;4,13
2020-09-01;1101401;3,57
2020-09-01;1101435;5,8
2020-09-01;1101450;7,5
2020-09-01;1101468;3,35
2020-09-01;1101476;5,58
2020-09-01;1101484;4,11
2020-09-01;1101492;4,49
2020-09-01;1101500;8,13
2020-09-01;1101559;2,2
2020-09-01;1101609;3,9
2020-09-01;1101708;4,32
2020-09-01;1101757;4,04
2020-09-01;1101807;8,88
2020-09-01;5100102;5,01
2020-09-01;5100201;8,03
2020-09-01;5100250;19,3
2020-09-01;5100300;4,61
2020-09-01;5100359;5,95
2020-09-01;5100409;5,65
2020-09-01;5100508;3,63
2020-09-01;5100607;5,69
2020-09-01;5100805;3,35
2020-09-01;5101001;2,64
2020-09-01;5101209;11,42
2020-09-01;5101258;7,34
2020-09-01;5101308;11,3
2020-09-01;5101407;14,32
2020-09-01;5101605;5,94
2020-09-01;5101704;7,19
2020-09-01;5101803;17,52
2020-09-01;5101852;2,56
2020-09-01;5101902;3,81
2020-09-01;5102504;12,93
2020-09-01;5102603;2,35
2020-09-01;5102637;11,13
2020-09-01;5102678;7,92
2020-09-01;5102686;6,55
2020-09-01;5102694;1,31
2020-09-01;5102702;9,71
2020-09-01;5102793;5,16
2020-09-01;5102850;2,95
2020-09-01;5103007;15,06
2020-09-01;5103056;3,69
2020-09-01;5103106;5,12
2020-09-01;5103205;16,54
2020-09-01;5103254;3,15
2020-09-01;5103304;5,42
2020-09-01;5103353;3,94
2020-09-01;5103361;4,85
2020-09-01;5103379;1,27
2020-09-01;5103403;27,18
2020-09-01;5103437;3,64
2020-09-01;5103452;3,52
2020-09-01;5103502;10,0
2020-09-01;5103601;8,25
2020-09-01;5103700;1,12
2020-09-01;5103809;9,65
2020-09-01;5103858;7,16
2020-09-01;5103908;1,65
2020-09-01;5103957;5,25
2020-09-01;5104104;5,21
2020-09-01;5104203;2,7
2020-09-01;5104500;4,14
2020-09-01;5104526;14,03
2020-09-01;5104542;9,69
2020-09-01;5104559;12,34
2020-09-01;5104609;4,79
2020-09-01;5104807;9,84
2020-09-01;5104906;4,85
2020-09-01;5105002;10,15
2020-09-01;5105101;6,75
2020-09-01;5105150;6,36
2020-09-01;5105176;4,22
2020-09-01;5105200;4,72
2020-09-01;5105234;5,24
2020-09-01;5105259;15,15
2020-09-01;5105309;3,5
2020-09-01;5105507;4,47
2020-09-01;5105580;5,83
2020-09-01;5105606;5,13
2020-09-01;5105622;6,79
2020-09-01;5105903;12,31
2020-09-01;5106000;5,74
2020-09-01;5106109;7,12
2020-09-01;5106158;2,88
2020-09-01;5106174;5,42
2020-09-01;5106182;3,27
2020-09-01;5106190;10,3
2020-09-01;5106208;10,35
2020-09-01;5106216;13,78
2020-09-01;5106224;14,76
2020-09-01;5106232;3,37
2020-09-01;5106240;1,41
2020-09-01;5106257;8,4
2020-09-01;5106265;3,27
2020-09-01;5106273;3,14
2020-09-01;5106281;3,77
2020-09-01;5106299;3,42
2020-09-01;5106307;7,61
2020-09-01;5106315;2,33
2020-09-01;5106372;4,6
2020-09-01;5106422;4,54
2020-09-01;5106455;8,64
2020-09-01;5106505;5,52
2020-09-01;5106653;2,67
2020-09-01;5106703;6,13
2020-09-01;5106752;9,01
2020-09-01;5106778;2,0
2020-09-01;5106802;9,23
2020-09-01;5106828;3,4
2020-09-01;5106851;7,65
2020-09-01;5107008;3,84
2020-09-01;5107040;17,59
2020-09-01;5107065;6,37
2020-09-01;5107107;11,37
2020-09-01;5107156;4,45
2020-09-01;5107180;4,2
2020-09-01;5107198;11,48
2020-09-01;5107206;9,59
2020-09-01;5107248;3,88
2020-09-01;5107263;5,07
2020-09-01;5107297;1,8
2020-09-01;5107305;9,32
2020-09-01;5107354;5,05
2020-09-01;5107404;1,89
2020-09-01;5107578;0,52
2020-09-01;5107602;17,38
2020-09-01;5107701;8,17
2020-09-01;5107743;0,53
2020-09-01;5107750;6,71
2020-09-01;5107768;12,15
2020-09-01;5107776;4,2
2020-09-01;5107792;7,24
2020-09-01;5107800;8,24
2020-09-01;5107859;5,03
2020-09-01;5107875;8,14
2020-09-01;5107883;3,52
2020-09-01;5107909;24,8
2020-09-01;5107925;15,95
2020-09-01;5107941;13,2
2020-09-01;5107958;12,66
2020-09-01;5108006;9,78
2020-09-01;5108055;10,81
2020-09-01;5108105;5,41
2020-09-01;5108204;6,79
2020-09-01;5108303;4,53
2020-09-01;5108352;7,26
2020-09-01;5108402;13,83
2020-09-01;5108501;2,27
2020-09-01;5108600;5,36
2020-09-01;5108808;15,17
2020-09-01;5108857;5,21
2020-09-01;5108907;2,4
2020-09-01;5108956;6,04
2020-08-01;1100015;4,35
2020-08-01;1100023;12,3
2020-08-01;1100031;1,41
2020-08-01;1100049;12,8
2020-08-01;1100056;9,2
2020-08-01;1100064;3,05
2020-08-01;1100072;1,98
2020-08-01;1100080;2,47
2020-08-01;1100098;5,41
2020-08-01;1100106;4,49
2020-08-01;1100114;13,74
2020-08-01;1100122;7,89
2020-08-01;1100130;5,4
2020-08-01;1100148;9,43
2020-08-01;1100155;12,66
2020-08-01;1100189;5,95
2020-08-01;1100205;19,19
2020-08-01;1100254;7,08
2020-08-01;1100262;6,57
2020-08-01;1100288;5,76
2020-08-01;1100296;3,97
2020-08-01;1100304;10,11
2020-08-01;1100320;2,83
2020-08-01;1100338;4,97
2020-08-01;1100346;8,87
2020-08-01;1100379;5,96
2020-08-01;1100403;7,26
2020-08-01;1100452;6,28
2020-08-01;1100502;7,47
2020-08-01;1100601;3,16
2020-08-01;1100700;9,36
2020-08-01;1100809;9,52
2020-08-01;1100908;4,99
2020-08-01;1100924;1,6
2020-08-01;1100940;3,26
2020-08-01;1101005;3,16
2020-08-01;1101104;6,46
2020-08-01;1101203;2,63
2020-08-01;1101302;4,1
2020-08-01;1101401;3,56
2020-08-01;1101435;5,32
2020-08-01;1101450;7,52
2020-08-01;1101468;3,35
2020-08-01;1101476;5,3
2020-08-01;1101484;4,48
2020-08-01;1101492;4,19
2020-08-01;1101500;7,79
2020-08-01;1101559;2,27
2020-08-01;1101609;4,55
2020-08-01;1101708;4,24
2020-08-01;1101757;5,56
2020-08-01;1101807;8,95
2020-08-01;5100102;4,44
2020-08-01;5100201;10,72
2020-08-01;5100250;16,98
2020-08-01;5100300;4,85
2020-08-01;5100359;6,01
2020-08-01;5100409;5,7
2020-08-01;5100508;3,4
2020-08-01;5100607;5,74
2020-08-01;5100805;2,95
2020-08-01;5101001;2,64
2020-08-01;5101209;8,88
2020-08-01;5101258;7,32
2020-08-01;5101308;10,55
2020-08-01;5101407;10,8
2020-08-01;5101605;5,12
2020-08-01;5101704;7,01
2020-08-01;5101803;17,66
2020-08-01;5101852;2,56
2020-08-01;5101902;3,53
2020-08-01;5102504;12,61
2020-08-01;5102603;2,38
2020-08-01;5102637;11,14
2020-08-01;5102678;7,68
2020-08-01;5102686;6,68
2020-08-01;5102694;1,35
2020-08-01;5102702;9,51
2020-08-01;5102793;3,39
2020-08-01;5102850;2,87
2020-08-01;5103007;14,31
2020-08-01;5103056;3,76
2020-08-01;5103106;4,15
2020-08-01;5103205;16,83
2020-08-01;5103254;2,14
2020-08-01;5103304;5,49
2020-08-01;5103353;3,79
2020-08-01;5103361;5,61
2020-08-01;5103379;1,21
2020-08-01;5103403;26,67
2020-08-01;5103437;3,63
2020-08-01;5103452;3,52
2020-08-01;5103502;9,7
2020-08-01;5103601;8,06
2020-08-01;5103700;1,12
2020-08-01;5103809;9,82
2020-08-01;5103858;7,09
2020-08-01;5103908;1,66
2020-08-01;5103957;6,35
2020-08-01;5104104;4,67
2020-08-01;5104203;2,75
2020-08-01;5104500;1,98
2020-08-01;5104526;13,5
2020-08-01;5104542;9,82
2020-08-01;5104559;12,42
2020-08-01;5104609;5,02
2020-08-01;5104807;10,97
2020-08-01;5104906;4,52
2020-08-01;5105002;10,01
2020-08-01;5105101;6,4
2020-08-01;5105150;6,55
2020-08-01;5105176;5,46
2020-08-01;5105200;4,78
2020-08-01;5105234;5,22
2020-08-01;5105259;14,21
2020-08-01;5105309;3,5
2020-08-01;5105507;4,49
2020-08-01;5105580;5,83
2020-08-01;5105606;5,25
2020-08-01;5105622;7,07
2020-08-01;5105903;12,16
2020-08-01;5106000;5,72
2020-08-01;5106109;6,01
2020-08-01;5106158;2,57
2020-08-01;5106174;3,31
2020-08-01;5106182;3,35
2020-08-01;5106190;10,33
2020-08-01;5106208;7,25
2020-08-01;5106216;2,73
2020-08-01;5106224;13,06
2020-08-01;5106232;3,41
2020-08-01;5106240;0,86
2020-08-01;5106257;8,42
2020-08-01;5106265;3,25
2020-08-01;5106273;3,18
2020-08-01;5106281;3,26
2020-08-01;5106299;2,93
2020-08-01;5106307;8,06
2020-08-01;5106315;2,37
2020-08-01;5106372;5,66
2020-08-01;5106422;4,17
2020-08-01;5106455;4,61
2020-08-01;5106505;5,2
2020-08-01;5106653;2,75
2020-08-01;5106703;4,84
2020-08-01;5106752;8,94
2020-08-01;5106778;2,04
2020-08-01;5106802;9,17
2020-08-01;5106828;3,4
2020-08-01;5106851;6,85
2020-08-01;5107008;3,81
2020-08-01;5107040;15,88
2020-08-01;5107065;6,61
2020-08-01;5107107;9,07
2020-08-01;5107156;4,34
2020-08-01;5107180;4,23
2020-08-01;5107198;10,03
2020-08-01;5107206;10,06
2020-08-01;5107248;3,97
2020-08-01;5107263;5,07
2020-08-01;5107297;1,84
2020-08-01;5107305;8,88
2020-08-01;5107354;5,02
2020-08-01;5107404;1,84
2020-08-01;5107578;0,52
2020-08-01;5107602;17,34
2020-08-01;5107701;7,77
2020-08-01;5107743;0,46
2020-08-01;5107750;6,71
2020-08-01;5107768;12,38
2020-08-01;5107776;1,32
2020-08-01;5107792;0,84
2020-08-01;5107800;7,69
2020-08-01;5107859;5,07
2020-08-01;5107875;8,18
2020-08-01;5107883;3,52
2020-08-01;5107909;24,87
2020-08-01;5107925;15,65
2020-08-01;5107941;13,2
2020-08-01;5107958;12,22
2020-08-01;5108006;9,65
2020-08-01;5108055;13,68
2020-08-01;5108105;5,33
2020-08-01;5108204;8,4
2020-08-01;5108303;4,53
2020-08-01;5108352;7,17
2020-08-01;5108402;13,83
2020-08-01;5108501;2,32
2020-08-01;5108600;5,97
2020-08-01;5108808;14,31
2020-08-01;5108857;5,18
2020-08-01;5108907;2,4
2020-08-01;5108956;5,53
2020-07-01;1100015;4,23
2020-07-01;1100023;12,88
2020-07-01;1100031;1,43
2020-07-01;1100049;12,43
2020-07-01;1100056;10,34
2020-07-01;1100064;3,12
2020-07-01;1100072;2,05
2020-07-01;1100080;2,29
2020-07-01;1100098;5,48
2020-07-01;1100106;4,59
2020-07-01;1100114;13,72
2020-07-01;1100122;7,55
2020-07-01;1100130;5,64
2020-07-01;1100148;8,37
2020-07-01;1100155;12,63
2020-07-01;1100189;5,93
2020-07-01;1100205;18,57
2020-07-01;1100254;7,29
2020-07-01;1100262;6,49
2020-07-01;1100288;5,55
2020-07-01;1100296;5,98
2020-07-01;1100304;9,86
2020-07-01;1100320;2,89
2020-07-01;1100338;4,66
2020-07-01;1100346;8,1
2020-07-01;1100379;5,74
2020-07-01;1100403;6,61
2020-07-01;1100452;5,22
2020-07-01;1100502;7,35
2020-07-01;1100601;3,14
2020-07-01;1100700;9,21
2020-07-01;1100809;8,5
2020-07-01;1100908;4,52
2020-07-01;1100924;1,66
2020-07-01;1100940;3,25
2020-07-01;1101005;3,13
2020-07-01;1101104;5,99
2020-07-01;1101203;2,69
2020-07-01;1101302;3,56
2020-07-01;1101401;3,45
2020-07-01;1101435;5,24
2020-07-01;1101450;7,53
2020-07-01;1101468;3,49
2020-07-01;1101476;4,72
2020-07-01;1101484;3,14
2020-07-01;1101492;4,25
2020-07-01;1101500;7,56
2020-07-01;1101559;2,36
2020-07-01;1101609;4,57
2020-07-01;1101708;4,36
2020-07-01;1101757;5,56
2020-07-01;1101807;9,03
2020-07-01;5100102;4,37
2020-07-01;5100201;8,01
2020-07-01;5100250;18,07
2020-07-01;5100300;5,08
2020-07-01;5100359;6,01
2020-07-01;5100409;6,82
2020-07-01;5100508;3,29
2020-07-01;5100607;5,84
2020-07-01;5100805;2,88
2020-07-01;5101001;2,64
2020-07-01;5101209;8,99
2020-07-01;5101258;7,34
2020-07-01;5101308;10,71
2020-07-01;5101407;10,82
2020-07-01;5101605;5,06
2020-07-01;5101704;7,09
2020-07-01;5101803;17,88
2020-07-01;5101852;2,61
2020-07-01;5101902;3,64
2020-07-01;5102504;12,26
2020-07-01;5102603;2,41
2020-07-01;5102637;11,31
2020-07-01;5102678;7,75
2020-07-01;5102686;6,79
2020-07-01;5102694;1,37
2020-07-01;5102702;9,16
2020-07-01;5102793;3,11
2020-07-01;5102850;3,25
2020-07-01;5103007;14,17
2020-07-01;5103056;3,86
2020-07-01;5103106;2,97
2020-07-01;5103205;13,69
2020-07-01;5103254;2,19
2020-07-01;5103304;5,56
2020-07-01;5103353;3,75
2020-07-01;5103361;5,54
2020-07-01;5103379;1,14
2020-07-01;5103403;26,57
2020-07-01;5103437;3,66
2020-07-01;5103452;3,56
2020-07-01;5103502;9,9
2020-07-01;5103601;7,78
2020-07-01;5103700;1,14
2020-07-01;5103809;11,41
2020-07-01;5103858;6,66
2020-07-01;5103908;1,79
2020-07-01;5103957;5,42
2020-07-01;5104104;4,73
2020-07-01;5104203;2,77
2020-07-01;5104500;1,98
2020-07-01;5104526;13,13
2020-07-01;5104542;10,01
2020-07-01;5104559;12,66
2020-07-01;5104609;4,49
2020-07-01;5104807;11,27
2020-07-01;5104906;4,48
2020-07-01;5105002;10,29
2020-07-01;5105101;6,37
2020-07-01;5105150;6,68
2020-07-01;5105176;5,47
2020-07-01;5105200;12,09
2020-07-01;5105234;4,74
2020-07-01;5105259;13,92
2020-07-01;5105309;3,6
2020-07-01;5105507;4,54
2020-07-01;5105580;5,87
2020-07-01;5105606;4,89
2020-07-01;5105622;7,2
2020-07-01;5105903;11,54
2020-07-01;5106000;5,52
2020-07-01;5106109;5,75
2020-07-01;5106158;2,5
2020-07-01;5106174;3,94
2020-07-01;5106182;3,44
2020-07-01;5106190;10,38
2020-07-01;5106208;7,28
2020-07-01;5106216;2,74
2020-07-01;5106224;12,35
2020-07-01;5106232;3,42
2020-07-01;5106240;0,86
2020-07-01;5106257;8,46
2020-07-01;5106265;3,25
2020-07-01;5106273;3,21
2020-07-01;5106281;3,71
2020-07-01;5106299;2,84
2020-07-01;5106307;7,4
2020-07-01;5106315;2,37
2020-07-01;5106372;2,99
2020-07-01;5106422;4,27
2020-07-01;5106455;6,95
2020-07-01;5106505;5,22
2020-07-01;5106653;2,81
2020-07-01;5106703;5,42
2020-07-01;5106752;9,3
2020-07-01;5106778;2,07
2020-07-01;5106802;9,19
2020-07-01;5106828;3,03
2020-07-01;5106851;6,88
2020-07-01;5107008;3,85
2020-07-01;5107040;15,86
2020-07-01;5107065;6,0
2020-07-01;5107107;8,94
2020-07-01;5107156;4,34
2020-07-01;5107180;4,31
2020-07-01;5107198;11,73
2020-07-01;5107206;9,59
2020-07-01;5107248;3,88
2020-07-01;5107263;5,04
2020-07-01;5107297;1,87
2020-07-01;5107305;8,89
2020-07-01;5107354;5,05
2020-07-01;5107404;7,84
2020-07-01;5107578;0,52
2020-07-01;5107602;15,86
2020-07-01;5107701;7,56
2020-07-01;5107743;0,42
2020-07-01;5107750;6,71
2020-07-01;5107768;12,15
2020-07-01;5107776;1,37
2020-07-01;5107792;0,92
2020-07-01;5107800;7,44
2020-07-01;5107859;5,11
2020-07-01;5107875;8,01
2020-07-01;5107883;3,58
2020-07-01;5107909;24,11
2020-07-01;5107925;17,28
2020-07-01;5107941;12,89
2020-07-01;5107958;11,77
2020-07-01;5108006;7,13
2020-07-01;5108055;10,49
2020-07-01;5108105;5,39
2020-07-01;5108204;8,29
2020-07-01;5108303;4,58
2020-07-01;5108352;6,56
2020-07-01;5108402;13,84
2020-07-01;5108501;2,32
2020-07-01;5108600;4,97
2020-07-01;5108808;13,8
2020-07-01;5108857;5,05
2020-07-01;5108907;2,45
2020-07-01;5108956;5,09
2020-06-01;1100015;4,48
2020-06-01;1100023;13,07
2020-06-01;1100031;1,39
2020-06-01;1100049;11,92
2020-06-01;1100056;10,31
2020-06-01;1100064;3,12
2020-06-01;1100072;2,03
2020-06-01;1100080;2,32
2020-06-01;1100098;5,48
2020-06-01;1100106;4,6
2020-06-01;1100114;13,06
2020-06-01;1100122;7,12
2020-06-01;1100130;5,31
2020-06-01;1100148;8,6
2020-06-01;1100155;12,85
2020-06-01;1100189;3,22
2020-06-01;1100205;18,19
2020-06-01;1100254;7,11
2020-06-01;1100262;6,59
2020-06-01;1100288;5,61
2020-06-01;1100296;5,8
2020-06-01;1100304;9,66
2020-06-01;1100320;3,24
2020-06-01;1100338;4,56
2020-06-01;1100346;7,79
2020-06-01;1100379;5,76
2020-06-01;1100403;7,0
2020-06-01;1100452;5,95
2020-06-01;1100502;7,07
2020-06-01;1100601;3,02
2020-06-01;1100700;9,12
2020-06-01;1100809;7,19
2020-06-01;1100908;4,49
2020-06-01;1100924;1,72
2020-06-01;1100940;3,4
2020-06-01;1101005;3,04
2020-06-01;1101104;5,79
2020-06-01;1101203;2,72
2020-06-01;1101302;3,29
2020-06-01;1101401;3,48
2020-06-01;1101435;4,25
2020-06-01;1101450;7,7
2020-06-01;1101468;3,5
2020-06-01;1101476;3,99
2020-06-01;1101484;3,17
2020-06-01;1101492;4,07
2020-06-01;1101500;7,57
2020-06-01;1101559;2,18
2020-06-01;1101609;4,36
2020-06-01;1101708;4,31
2020-06-01;1101757;5,27
2020-06-01;1101807;8,85
2020-06-01;5100102;4,35
2020-06-01;5100201;7,53
2020-06-01;5100250;16,65
2020-06-01;5100300;5,47
2020-06-01;5100359;3,15
2020-06-01;5100409;7,12
2020-06-01;5100508;3,17
2020-06-01;5100607;6,07
2020-06-01;5100805;2,31
2020-06-01;5101001;2,74
2020-06-01;5101209;8,88
2020-06-01;5101258;7,26
2020-06-01;5101308;10,9
2020-06-01;5101407;11,0
2020-06-01;5101605;4,59
2020-06-01;5101704;7,31
2020-06-01;5101803;18,03
2020-06-01;5101852;2,71
2020-06-01;5101902;3,69
2020-06-01;5102504;11,9
2020-06-01;5102603;2,53
2020-06-01;5102637;8,08
2020-06-01;5102678;8,03
2020-06-01;5102686;6,97
2020-06-01;5102694;1,39
2020-06-01;5102702;9,25
2020-06-01;5102793;2,41
2020-06-01;5102850;3,33
2020-06-01;5103007;13,69
2020-06-01;5103056;3,95
2020-06-01;5103106;2,67
2020-06-01;5103205;15,99
2020-06-01;5103254;2,28
2020-06-01;5103304;5,8
2020-06-01;5103353;3,69
2020-06-01;5103361;5,67
2020-06-01;5103379;1,1
2020-06-01;5103403;26,78
2020-06-01;5103437;3,74
2020-06-01;5103452;3,69
2020-06-01;5103502;10,4
2020-06-01;5103601;7,57
2020-06-01;5103700;1,21
2020-06-01;5103809;11,45
2020-06-01;5103858;5,84
2020-06-01;5103908;1,9
2020-06-01;5103957;5,25
2020-06-01;5104104;4,79
2020-06-01;5104203;2,82
2020-06-01;5104500;1,93
2020-06-01;5104526;13,4
2020-06-01;5104542;6,0
2020-06-01;5104559;11,63
2020-06-01;5104609;5,4
2020-06-01;5104807;10,33
2020-06-01;5104906;4,54
2020-06-01;5105002;9,63
2020-06-01;5105101;6,41
2020-06-01;5105150;6,8
2020-06-01;5105176;5,65
2020-06-01;5105200;12,92
2020-06-01;5105234;4,77
2020-06-01;5105259;13,9
2020-06-01;5105309;3,56
2020-06-01;5105507;4,18
2020-06-01;5105580;5,78
2020-06-01;5105606;4,94
2020-06-01;5105622;7,57
2020-06-01;5105903;11,34
2020-06-01;5106000;4,86
2020-06-01;5106109;5,64
2020-06-01;5106158;2,1
2020-06-01;5106174;2,78
2020-06-01;5106182;3,55
2020-06-01;5106190;10,65
2020-06-01;5106208;7,26
2020-06-01;5106216;2,8
2020-06-01;5106224;12,8
2020-06-01;5106232;3,55
2020-06-01;5106240;0,9
2020-06-01;5106257;8,2
2020-06-01;5106265;3,32
2020-06-01;5106273;3,3
2020-06-01;5106281;3,43
2020-06-01;5106299;2,12
2020-06-01;5106307;7,71
2020-06-01;5106315;2,42
2020-06-01;5106372;4,22
2020-06-01;5106422;4,13
2020-06-01;5106455;6,84
2020-06-01;5106505;5,28
2020-06-01;5106653;8,23
2020-06-01;5106703;5,01
2020-06-01;5106752;9,44
2020-06-01;5106778;2,12
2020-06-01;5106802;9,13
2020-06-01;5106828;2,13
2020-06-01;5106851;6,72
2020-06-01;5107008;3,86
2020-06-01;5107040;15,92
2020-06-01;5107065;5,83
2020-06-01;5107107;8,76
2020-06-01;5107156;4,32
2020-06-01;5107180;4,45
2020-06-01;5107198;11,19
2020-06-01;5107206;10,34
2020-06-01;5107248;4,02
2020-06-01;5107263;5,09
2020-06-01;5107297;2,04
2020-06-01;5107305;9,32
2020-06-01;5107354;5,08
2020-06-01;5107404;4,48
2020-06-01;5107578;0,52
2020-06-01;5107602;16,53
2020-06-01;5107701;7,42
2020-06-01;5107743;0,43
2020-06-01;5107750;6,57
2020-06-01;5107768;12,42
2020-06-01;5107776;4,52
2020-06-01;5107792;5,68
2020-06-01;5107800;7,34
2020-06-01;5107859;3,3
2020-06-01;5107875;8,15
2020-06-01;5107883;3,88
2020-06-01;5107909;23,64
2020-06-01;5107925;17,68
2020-06-01;5107941;12,74
2020-06-01;5107958;11,84
2020-06-01;5108006;7,27
2020-06-01;5108055;8,89
2020-06-01;5108105;5,41
2020-06-01;5108204;7,32
2020-06-01;5108303;4,6
2020-06-01;5108352;6,56
2020-06-01;5108402;14,1
2020-06-01;5108501;2,6
2020-06-01;5108600;4,99
2020-06-01;5108808;12,72
2020-06-01;5108857;4,55
2020-06-01;5108907;2,49
2020-06-01;5108956;4,98
2020-05-01;1100015;4,62
2020-05-01;1100023;13,02
2020-05-01;1100031;1,41
2020-05-01;1100049;12,48
2020-05-01;1100056;10,43
2020-05-01;1100064;3,18
2020-05-01;1100072;2,04
2020-05-01;1100080;2,27
2020-05-01;1100098;5,64
2020-05-01;1100106;4,55
2020-05-01;1100114;6,12
2020-05-01;1100122;6,73
2020-05-01;1100130;5,52
2020-05-01;1100148;7,56
2020-05-01;1100155;13,03
2020-05-01;1100189;6,88
2020-05-01;1100205;17,96
2020-05-01;1100254;6,54
2020-05-01;1100262;6,64
2020-05-01;1100288;5,56
2020-05-01;1100296;5,79
2020-05-01;1100304;9,57
2020-05-01;1100320;3,26
2020-05-01;1100338;4,42
2020-05-01;1100346;7,71
2020-05-01;1100379;5,6
2020-05-01;1100403;5,68
2020-05-01;1100452;5,52
2020-05-01;1100502;6,88
2020-05-01;1100601;3,0
2020-05-01;1100700;7,77
2020-05-01;1100809;6,89
2020-05-01;1100908;4,55
2020-05-01;1100924;1,76
2020-05-01;1100940;3,18
2020-05-01;1101005;3,23
2020-05-01;1101104;5,9
2020-05-01;1101203;2,87
2020-05-01;1101302;2,39
2020-05-01;1101401;3,51
2020-05-01;1101435;3,87
2020-05-01;1101450;7,7
2020-05-01;1101468;3,5
2020-05-01;1101476;4,59
2020-05-01;1101484;3,29
2020-05-01;1101492;4,46
2020-05-01;1101500;7,54
2020-05-01;1101559;2,27
2020-05-01;1101609;4,41
2020-05-01;1101708;4,3
2020-05-01;1101757;5,49
2020-05-01;1101807;5,16
2020-05-01;5100102;4,37
2020-05-01;5100201;5,88
2020-05-01;5100250;16,27
2020-05-01;5100300;5,85
2020-05-01;5100359;3,2
2020-05-01;5100409;7,51
2020-05-01;5100508;3,24
2020-05-01;5100607;6,19
2020-05-01;5100805;2,34
2020-05-01;5101001;2,77
2020-05-01;5101209;6,74
2020-05-01;5101258;7,62
2020-05-01;5101308;10,79
2020-05-01;5101407;11,01
2020-05-01;5101605;4,46
2020-05-01;5101704;7,46
2020-05-01;5101803;18,51
2020-05-01;5101852;2,8
2020-05-01;5101902;3,75
2020-05-01;5102504;11,49
2020-05-01;5102603;2,51
2020-05-01;5102637;8,21
2020-05-01;5102678;8,2
2020-05-01;5102686;7,13
2020-05-01;5102694;1,52
2020-05-01;5102702;9,04
2020-05-01;5102793;2,41
2020-05-01;5102850;3,37
2020-05-01;5103007;13,41
2020-05-01;5103056;4,13
2020-05-01;5103106;2,44
2020-05-01;5103205;16,31
2020-05-01;5103254;2,28
2020-05-01;5103304;5,49
2020-05-01;5103353;3,8
2020-05-01;5103361;5,7
2020-05-01;5103379;1,11
2020-05-01;5103403;26,48
2020-05-01;5103437;3,79
2020-05-01;5103452;3,74
2020-05-01;5103502;10,85
2020-05-01;5103601;7,62
2020-05-01;5103700;1,22
2020-05-01;5103809;11,53
2020-05-01;5103858;5,78
2020-05-01;5103908;2,08
2020-05-01;5103957;5,35
2020-05-01;5104104;4,98
2020-05-01;5104203;2,85
2020-05-01;5104500;1,93
2020-05-01;5104526;11,67
2020-05-01;5104542;6,04
2020-05-01;5104559;11,68
2020-05-01;5104609;6,25
2020-05-01;5104807;11,03
2020-05-01;5104906;4,53
2020-05-01;5105002;10,19
2020-05-01;5105101;6,35
2020-05-01;5105150;6,94
2020-05-01;5105176;5,68
2020-05-01;5105200;11,68
2020-05-01;5105234;4,74
2020-05-01;5105259;13,3
2020-05-01;5105309;3,56
2020-05-01;5105507;4,2
2020-05-01;5105580;5,84
2020-05-01;5105606;5,4
2020-05-01;5105622;7,84
2020-05-01;5105903;12,06
2020-05-01;5106000;4,86
2020-05-01;5106109;5,38
2020-05-01;5106158;2,13
2020-05-01;5106174;2,65
2020-05-01;5106182;3,64
2020-05-01;5106190;10,81
2020-05-01;5106208;7,42
2020-05-01;5106216;2,88
2020-05-01;5106224;12,63
2020-05-01;5106232;3,6
2020-05-01;5106240;0,93
2020-05-01;5106257;8,16
2020-05-01;5106265;3,33
2020-05-01;5106273;3,4
2020-05-01;5106281;3,65
2020-05-01;5106299;4,93
2020-05-01;5106307;8,93
2020-05-01;5106315;2,42
2020-05-01;5106372;3,11
2020-05-01;5106422;4,23
2020-05-01;5106455;7,55
2020-05-01;5106505;5,38
2020-05-01;5106653;8,33
2020-05-01;5106703;9,52
2020-05-01;5106752;9,58
2020-05-01;5106778;2,21
2020-05-01;5106802;8,84
2020-05-01;5106828;2,18
2020-05-01;5106851;6,51
2020-05-01;5107008;4,0
2020-05-01;5107040;16,85
2020-05-01;5107065;5,85
2020-05-01;5107107;9,11
2020-05-01;5107156;4,32
2020-05-01;5107180;4,49
2020-05-01;5107198;10,69
2020-05-01;5107206;9,43
2020-05-01;5107248;4,04
2020-05-01;5107263;5,09
2020-05-01;5107297;2,07
2020-05-01;5107305;9,0
2020-05-01;5107354;5,08
2020-05-01;5107404;2,86
2020-05-01;5107578;0,52
2020-05-01;5107602;16,16
2020-05-01;5107701;7,72
2020-05-01;5107743;0,43
2020-05-01;5107750;6,66
2020-05-01;5107768;12,54
2020-05-01;5107776;3,0
2020-05-01;5107792;5,99
2020-05-01;5107800;7,39
2020-05-01;5107859;3,47
2020-05-01;5107875;7,88
2020-05-01;5107883;3,88
2020-05-01;5107909;22,83
2020-05-01;5107925;17,51
2020-05-01;5107941;12,74
